ad_archive_id,advertiser,field,candidate_1,candidate_2,confidence,why,excerpt
1253635139775397,Greenberg Cosmetic Surgery,indication,laxity_tightening,general_glow,0.5,runner-up general_glow at 0.45,It Takes The Best* to Bring Our Your Best
1493624712456064,Greenberg Cosmetic Surgery,cta_intent,lead_capture,book_appointment,0.5,runner-up book_appointment at 0.5,"Transform Your Look, Transform Your Life"
1493624712456064,Greenberg Cosmetic Surgery,driver,trust_safety,transformation,0.55,runner-up transformation at 0.5,"Transform Your Look, Transform Your Life"
1493624712456064,Greenberg Cosmetic Surgery,funnel,mid_consideration,cold_prospecting,0.5,runner-up cold_prospecting at 0.45,"Transform Your Look, Transform Your Life"
1493624712456064,Greenberg Cosmetic Surgery,indication,laxity_tightening,general_glow,0.5,runner-up general_glow at 0.45,"Transform Your Look, Transform Your Life"
1887595308473517,LifeSculpt - Mokena,funnel,bottom_retargeting,cold_prospecting,0.5,runner-up cold_prospecting at 0.45,Morpheus8 Model Call - 50% Off Treatments
1887595308473517,LifeSculpt - Mokena,proof_asset,before_after_photo,none,0.5,runner-up none at 0.5,Morpheus8 Model Call - 50% Off Treatments
1120511409555972,Dra. Eunice Magaña,funnel,cold_prospecting,mid_consideration,0.5,runner-up mid_consideration at 0.45,"✨ ¡Logra una piel perfecta con HARMONY XL PRO! ✨

🌟 Este innovador tratamiento combina tec"
1120511409555972,Dra. Eunice Magaña,indication,general_glow,pigmentation_sun_damage,0.4,confidence 0.4; runner-up pigmentation_sun_damage at 0.4,"✨ ¡Logra una piel perfecta con HARMONY XL PRO! ✨

🌟 Este innovador tratamiento combina tec"
1120511409555972,Dra. Eunice Magaña,claim_risk,yes,,0.85,regulated category: 'Logra una piel perfecta'; 'Eliminación de manchas y pigmentaciones' elimination language; 'Resultados visibles' with no disclaimer,"✨ ¡Logra una piel perfecta con HARMONY XL PRO! ✨

🌟 Este innovador tratamiento combina tec"
1200608168808444,Dra. Eunice Magaña,claim_risk,unclear,no,0.5,runner-up no at 0.4,"✨ Lifting Morpheus8: tecnología fraccionada para un rejuvenecimiento real ✨

Morpheus8 es "
1200608168808444,Dra. Eunice Magaña,claim_risk,unclear,,0.5,regulated category: 'lifting no quirúrgico' / 'Mejora visible de líneas finas y arrugas' results language without disclaimer,"✨ Lifting Morpheus8: tecnología fraccionada para un rejuvenecimiento real ✨

Morpheus8 es "
1039629715342439,Dra. Eunice Magaña,driver,transformation,downtime_avoidance,0.5,runner-up downtime_avoidance at 0.4,Dra. Eunice Magaña
1039629715342439,Dra. Eunice Magaña,claim_risk,unclear,yes,0.5,runner-up yes at 0.4,Dra. Eunice Magaña
1039629715342439,Dra. Eunice Magaña,claim_risk,unclear,,0.5,regulated category: 'sin tiempos de recuperación' / 'sin dañar la superficie' absolute safety language; 'resultados que evolucionan' without disclaimer,Dra. Eunice Magaña
874444481655321,Dra. Eunice Magaña,format,educational_howto,problem_solution,0.45,confidence 0.45,"¿Lifting sin cirugía? ¡Sí, es posible! ✨

Con Sofwave, la tecnología que revoluciona el re"
874444481655321,Dra. Eunice Magaña,claim_risk,yes,,0.75,regulated category: 'de manera segura' safety-absolute; 'resultados visibles desde la primera sesión' results claim without disclaimer; 'Sin tiempo de recuperación',"¿Lifting sin cirugía? ¡Sí, es posible! ✨

Con Sofwave, la tecnología que revoluciona el re"
998489656011003,South Surrey Glow - Hormones & Aesthetics,offer,no_offer,event_flash_sale,0.45,confidence 0.45,South Surrey Glow - Hormones & Aesthetics
998489656011003,South Surrey Glow - Hormones & Aesthetics,awareness_stage,product_aware,unaware,0.5,runner-up unaware at 0.4,South Surrey Glow - Hormones & Aesthetics
998489656011003,South Surrey Glow - Hormones & Aesthetics,claim_risk,unclear,no,0.45,confidence 0.45; runner-up no at 0.45,South Surrey Glow - Hormones & Aesthetics
998489656011003,South Surrey Glow - Hormones & Aesthetics,claim_risk,unclear,,0.45,regulated category: 'Discover the Secret to Generational Radiance' / 'anti-aging' / 'timeless beauty for all ages' hedged puffery,South Surrey Glow - Hormones & Aesthetics
1479990523666697,South Surrey Glow - Hormones & Aesthetics,format,testimonial_ugc,lifestyle_aspiration,0.45,confidence 0.45,Visit our website to
1479990523666697,South Surrey Glow - Hormones & Aesthetics,funnel,cold_prospecting,mid_consideration,0.5,runner-up mid_consideration at 0.45,Visit our website to
1479990523666697,South Surrey Glow - Hormones & Aesthetics,indication,laxity_tightening,fine_lines_wrinkles,0.45,confidence 0.45; runner-up fine_lines_wrinkles at 0.45,Visit our website to
1479990523666697,South Surrey Glow - Hormones & Aesthetics,proof_asset,patient_testimonial,none,0.5,runner-up none at 0.4,Visit our website to
1479990523666697,South Surrey Glow - Hormones & Aesthetics,claim_risk,yes,,0.85,regulated category: 'Say goodbye to wrinkles'; 'Morpheus 8 magic'; 'revolutionary treatment'; celebrity results with no disclaimer,Visit our website to
2881510612219047,LifeSculpt- Arlington Heights,funnel,bottom_retargeting,cold_prospecting,0.5,runner-up cold_prospecting at 0.45,Morpheus8 Model Call - 50% Off Treatments
2881510612219047,LifeSculpt- Arlington Heights,proof_asset,before_after_photo,none,0.5,runner-up none at 0.5,Morpheus8 Model Call - 50% Off Treatments
988340947383476,Frontier Dermatology,hook_archetype,bold_claim,flat_spec,0.45,confidence 0.45; runner-up flat_spec at 0.4,{{product.name}}
988340947383476,Frontier Dermatology,format,educational_howto,catalog_generic,0.5,runner-up catalog_generic at 0.4,{{product.name}}
988340947383476,Frontier Dermatology,indication,laxity_tightening,texture_pores,0.5,runner-up texture_pores at 0.4,{{product.name}}
2328996107900409,Texas Neuro Eye & Plastic Surgery,format,offer_promo,provider_authority,0.55,runner-up provider_authority at 0.5,Expert Eyelid Surgery Consultation
2328996107900409,Texas Neuro Eye & Plastic Surgery,offer,percent_off,gift_with_treatment,0.5,runner-up gift_with_treatment at 0.5,Expert Eyelid Surgery Consultation
2328996107900409,Texas Neuro Eye & Plastic Surgery,awareness_stage,product_aware,most_aware,0.5,runner-up most_aware at 0.45,Expert Eyelid Surgery Consultation
2328996107900409,Texas Neuro Eye & Plastic Surgery,driver,price_value,trust_safety,0.5,runner-up trust_safety at 0.45,Expert Eyelid Surgery Consultation
2328996107900409,Texas Neuro Eye & Plastic Surgery,funnel,bottom_retargeting,mid_consideration,0.5,runner-up mid_consideration at 0.45,Expert Eyelid Surgery Consultation
2328996107900409,Texas Neuro Eye & Plastic Surgery,claim_risk,unclear,no,0.5,runner-up no at 0.4,Expert Eyelid Surgery Consultation
2328996107900409,Texas Neuro Eye & Plastic Surgery,claim_risk,unclear,,0.5,"regulated category: 'Natural results – look like you, just well-rested' outcome promise; 5-star testimonial with no disclaimer",Expert Eyelid Surgery Consultation
985956694327767,Texas Neuro Eye & Plastic Surgery,format,offer_promo,provider_authority,0.55,runner-up provider_authority at 0.5,Expert Eyelid Surgery Consultation
985956694327767,Texas Neuro Eye & Plastic Surgery,offer,percent_off,gift_with_treatment,0.5,runner-up gift_with_treatment at 0.5,Expert Eyelid Surgery Consultation
985956694327767,Texas Neuro Eye & Plastic Surgery,awareness_stage,product_aware,most_aware,0.5,runner-up most_aware at 0.45,Expert Eyelid Surgery Consultation
985956694327767,Texas Neuro Eye & Plastic Surgery,driver,price_value,trust_safety,0.5,runner-up trust_safety at 0.45,Expert Eyelid Surgery Consultation
985956694327767,Texas Neuro Eye & Plastic Surgery,funnel,bottom_retargeting,mid_consideration,0.5,runner-up mid_consideration at 0.45,Expert Eyelid Surgery Consultation
985956694327767,Texas Neuro Eye & Plastic Surgery,claim_risk,unclear,no,0.5,runner-up no at 0.4,Expert Eyelid Surgery Consultation
985956694327767,Texas Neuro Eye & Plastic Surgery,claim_risk,unclear,,0.5,"regulated category: 'Natural results – look like you, just well-rested' outcome promise; 5-star testimonial with no disclaimer",Expert Eyelid Surgery Consultation
1373922584957135,Texas Neuro Eye & Plastic Surgery,format,offer_promo,provider_authority,0.55,runner-up provider_authority at 0.5,Expert Lower Eyelid Surgery Consultation
1373922584957135,Texas Neuro Eye & Plastic Surgery,offer,percent_off,gift_with_treatment,0.5,runner-up gift_with_treatment at 0.5,Expert Lower Eyelid Surgery Consultation
1373922584957135,Texas Neuro Eye & Plastic Surgery,awareness_stage,product_aware,most_aware,0.5,runner-up most_aware at 0.45,Expert Lower Eyelid Surgery Consultation
1373922584957135,Texas Neuro Eye & Plastic Surgery,driver,price_value,trust_safety,0.5,runner-up trust_safety at 0.45,Expert Lower Eyelid Surgery Consultation
1373922584957135,Texas Neuro Eye & Plastic Surgery,funnel,bottom_retargeting,mid_consideration,0.5,runner-up mid_consideration at 0.45,Expert Lower Eyelid Surgery Consultation
1373922584957135,Texas Neuro Eye & Plastic Surgery,claim_risk,unclear,no,0.5,runner-up no at 0.4,Expert Lower Eyelid Surgery Consultation
1373922584957135,Texas Neuro Eye & Plastic Surgery,claim_risk,unclear,,0.5,"regulated category: 'Natural results – look like you, just well-rested' outcome promise; 5-star testimonial with no disclaimer",Expert Lower Eyelid Surgery Consultation
708174842219486,Clinical Care 365,format,problem_solution,offer_promo,0.6,runner-up offer_promo at 0.5,Claim Your Free Consultation Now!
708174842219486,Clinical Care 365,offer,percent_off,free_consult,0.5,runner-up free_consult at 0.45,Claim Your Free Consultation Now!
708174842219486,Clinical Care 365,driver,price_value,fear_loss,0.5,runner-up fear_loss at 0.45,Claim Your Free Consultation Now!
708174842219486,Clinical Care 365,funnel,cold_prospecting,bottom_retargeting,0.5,runner-up bottom_retargeting at 0.5,Claim Your Free Consultation Now!
708174842219486,Clinical Care 365,indication,fine_lines_wrinkles,laxity_tightening,0.4,confidence 0.4; runner-up laxity_tightening at 0.4,Claim Your Free Consultation Now!
708174842219486,Clinical Care 365,claim_risk,yes,,0.95,"regulated category: 'Wrinkles, scars, skin sagging, discoloration? Consider them gone!'; 'it does it all'; 'Turn Back The Clock' (med spa)",Claim Your Free Consultation Now!
1448291969643941,Clinical Care 365,format,problem_solution,offer_promo,0.6,runner-up offer_promo at 0.5,Claim Your Free Consultation Now!
1448291969643941,Clinical Care 365,offer,percent_off,free_consult,0.5,runner-up free_consult at 0.45,Claim Your Free Consultation Now!
1448291969643941,Clinical Care 365,cta_intent,lead_capture,free_consult,0.55,runner-up free_consult at 0.5,Claim Your Free Consultation Now!
1448291969643941,Clinical Care 365,driver,price_value,fear_loss,0.5,runner-up fear_loss at 0.45,Claim Your Free Consultation Now!
1448291969643941,Clinical Care 365,funnel,cold_prospecting,bottom_retargeting,0.5,runner-up bottom_retargeting at 0.5,Claim Your Free Consultation Now!
1448291969643941,Clinical Care 365,indication,fine_lines_wrinkles,laxity_tightening,0.4,confidence 0.4; runner-up laxity_tightening at 0.4,Claim Your Free Consultation Now!
1448291969643941,Clinical Care 365,claim_risk,yes,,0.95,"regulated category: 'Wrinkles, scars, skin sagging, discoloration? Consider them gone!'; 'it does it all'; 'Turn Back The Clock' (med spa)",Claim Your Free Consultation Now!
1542450017559664,SKYN Weight Loss + Wellness,awareness_stage,product_aware,unaware,0.5,runner-up unaware at 0.4,SKYN Weight Loss + Wellness
1542450017559664,SKYN Weight Loss + Wellness,indication,laxity_tightening,unspecified,0.5,runner-up unspecified at 0.45,SKYN Weight Loss + Wellness
988034024083381,SKYN Weight Loss + Wellness,hook_archetype,bold_claim,flat_spec,0.5,runner-up flat_spec at 0.4,SKYN Weight Loss + Wellness
988034024083381,SKYN Weight Loss + Wellness,awareness_stage,product_aware,unaware,0.5,runner-up unaware at 0.4,SKYN Weight Loss + Wellness
988034024083381,SKYN Weight Loss + Wellness,claim_risk,unclear,no,0.5,runner-up no at 0.45,SKYN Weight Loss + Wellness
988034024083381,SKYN Weight Loss + Wellness,claim_risk,unclear,,0.5,"regulated category: 'real medicine, real results' results language without disclaimer; 'Fat Melting'",SKYN Weight Loss + Wellness
1365939472374225,SKYN Weight Loss + Wellness,awareness_stage,product_aware,unaware,0.45,confidence 0.45; runner-up unaware at 0.45,SKYN Weight Loss + Wellness
3187504428305335,VIO Med Spa Charlotte REA Farms,hook_archetype,bold_claim,problem_callout,0.45,confidence 0.45; runner-up problem_callout at 0.4,Tighten. Smooth. Glow. The Morpheus8 Way.
3187504428305335,VIO Med Spa Charlotte REA Farms,format,offer_promo,problem_solution,0.5,runner-up problem_solution at 0.4,Tighten. Smooth. Glow. The Morpheus8 Way.
3187504428305335,VIO Med Spa Charlotte REA Farms,offer,percent_off,event_flash_sale,0.6,runner-up event_flash_sale at 0.5,Tighten. Smooth. Glow. The Morpheus8 Way.
3187504428305335,VIO Med Spa Charlotte REA Farms,driver,price_value,downtime_avoidance,0.45,confidence 0.45; runner-up downtime_avoidance at 0.4,Tighten. Smooth. Glow. The Morpheus8 Way.
3187504428305335,VIO Med Spa Charlotte REA Farms,funnel,bottom_retargeting,cold_prospecting,0.5,runner-up cold_prospecting at 0.45,Tighten. Smooth. Glow. The Morpheus8 Way.
3187504428305335,VIO Med Spa Charlotte REA Farms,claim_risk,unclear,yes,0.5,runner-up yes at 0.45,Tighten. Smooth. Glow. The Morpheus8 Way.
3187504428305335,VIO Med Spa Charlotte REA Farms,claim_risk,unclear,,0.5,"regulated category: 'no downtime required' absolute; 'reveal smoother, firmer, younger-looking skin' results language without disclaimer (med spa)",Tighten. Smooth. Glow. The Morpheus8 Way.
1302180092014374,Skinney Medspa,hook_archetype,bold_claim,question,0.45,confidence 0.45; runner-up question at 0.45,{{product.name}}
1302180092014374,Skinney Medspa,driver,trust_safety,transformation,0.5,runner-up transformation at 0.4,{{product.name}}
1302180092014374,Skinney Medspa,claim_risk,yes,,0.7,regulated category: 'Lift Without Surgery' surgery comparison; 'Ultherapy horror stories' competitor disparagement; 'Results that build over 2-3 months' without disclaimer (med spa),{{product.name}}
2800197993682851,Skinney Medspa,hook_archetype,bold_claim,direct_offer,0.45,confidence 0.45; runner-up direct_offer at 0.45,{{product.name}}
2800197993682851,Skinney Medspa,cta_intent,book_appointment,learn_educate,0.5,runner-up learn_educate at 0.5,{{product.name}}
2800197993682851,Skinney Medspa,driver,price_value,transformation,0.5,runner-up transformation at 0.45,{{product.name}}
2800197993682851,Skinney Medspa,funnel,bottom_retargeting,mid_consideration,0.5,runner-up mid_consideration at 0.4,{{product.name}}
2800197993682851,Skinney Medspa,claim_risk,yes,,0.9,regulated category: 'safe for all skin types'; 'Turn back the clock' (med spa); 'Tighten and smooth wrinkles' results language without disclaimer,{{product.name}}
2267078254045992,Bay Area Medical Group,offer,package_bundle,dollar_off,0.5,runner-up dollar_off at 0.45,Melt Your Double Chin For ONLY $599
2267078254045992,Bay Area Medical Group,cta_intent,lead_capture,learn_educate,0.5,runner-up learn_educate at 0.45,Melt Your Double Chin For ONLY $599
2267078254045992,Bay Area Medical Group,claim_risk,yes,,0.9,regulated category: 'Melt Your Double Chin' fat-reduction claim for Morpheus8; 'Turkey Neck Rescue'; '3 OUT OF 12 SPOTS LEFT' manufactured scarcity; results language without disclaimer,Melt Your Double Chin For ONLY $599
1025791443559131,Bay Area Medical Group,offer,package_bundle,dollar_off,0.5,runner-up dollar_off at 0.45,Melt Your Double Chin For ONLY $599
1025791443559131,Bay Area Medical Group,cta_intent,lead_capture,learn_educate,0.5,runner-up learn_educate at 0.45,Melt Your Double Chin For ONLY $599
1025791443559131,Bay Area Medical Group,claim_risk,yes,,0.9,regulated category: 'Melt Your Double Chin' fat-reduction claim for Morpheus8; 'Turkey Neck Rescue'; '3 OUT OF 12 SPOTS LEFT' manufactured scarcity; results language without disclaimer,Melt Your Double Chin For ONLY $599
2830474483978477,Clark Medical Cosmetics,offer,package_bundle,dollar_off,0.5,runner-up dollar_off at 0.45,Non-Surgical Facelift - Now Just $597 🔥
2830474483978477,Clark Medical Cosmetics,proof_asset,patient_testimonial,stat_or_study,0.5,runner-up stat_or_study at 0.4,Non-Surgical Facelift - Now Just $597 🔥
2830474483978477,Clark Medical Cosmetics,claim_risk,yes,,0.95,"regulated category: 'Non-Surgical Facelift'; 'reverse Turkey Neck And Double Chin'; 'finally lose their Double Chin'; 'Solution to Fine lines + Wrinkles' (med spa, no disclaimer)",Non-Surgical Facelift - Now Just $597 🔥
1273494811654875,Revitalyze Aesthetics and Wellness ,driver,transformation,fear_loss,0.5,runner-up fear_loss at 0.4,Non-Surgical Facelift
1273494811654875,Revitalyze Aesthetics and Wellness ,funnel,mid_consideration,cold_prospecting,0.5,runner-up cold_prospecting at 0.45,Non-Surgical Facelift
1273494811654875,Revitalyze Aesthetics and Wellness ,claim_risk,yes,,0.85,regulated category: 'Non-Surgical Facelift'; 'Real results' / 'Natural-looking results' with no disclaimer; 'restore',Non-Surgical Facelift
1262142559007266,Revitalyze Aesthetics and Wellness ,driver,transformation,fear_loss,0.5,runner-up fear_loss at 0.4,Non-Surgical Facelift
1262142559007266,Revitalyze Aesthetics and Wellness ,funnel,mid_consideration,cold_prospecting,0.5,runner-up cold_prospecting at 0.45,Non-Surgical Facelift
1262142559007266,Revitalyze Aesthetics and Wellness ,claim_risk,yes,,0.85,regulated category: 'Non-Surgical Facelift'; 'Real results' / 'Natural-looking results' with no disclaimer; 'restore',Non-Surgical Facelift
1175339531177854,Adhara Esthetic,format,educational_howto,lifestyle_aspiration,0.4,confidence 0.4; runner-up lifestyle_aspiration at 0.35,"🔥 ¿Lista para una piel más firme y rejuvenecida sin cirugía?
El tratamiento con tecnología"
1175339531177854,Adhara Esthetic,claim_risk,unclear,no,0.5,runner-up no at 0.4,"🔥 ¿Lista para una piel más firme y rejuvenecida sin cirugía?
El tratamiento con tecnología"
1175339531177854,Adhara Esthetic,claim_risk,unclear,,0.5,regulated category: 'piel más firme y rejuvenecida sin cirugía' surgery comparison by non-physician esthetic spa; 'el cambio que merece',"🔥 ¿Lista para una piel más firme y rejuvenecida sin cirugía?
El tratamiento con tecnología"
1494638145109917,Adhara Esthetic,format,educational_howto,lifestyle_aspiration,0.35,confidence 0.35; runner-up lifestyle_aspiration at 0.35,"💫 Tu piel puede lucir más joven, tersa y firme… y sin pasar por el quirófano.
Con Morpheus"
1494638145109917,Adhara Esthetic,claim_risk,yes,,0.85,regulated category: 'resultados visibles desde la primera sesión' results claim without disclaimer; 'la magia de la tecnología avanzada'; non-physician esthetic spa,"💫 Tu piel puede lucir más joven, tersa y firme… y sin pasar por el quirófano.
Con Morpheus"
1398595315076321,Aesthetics by Alyssa,hook_archetype,direct_offer,problem_callout,0.45,confidence 0.45; runner-up problem_callout at 0.45,{{product.name}}
1398595315076321,Aesthetics by Alyssa,driver,transformation,price_value,0.45,confidence 0.45; runner-up price_value at 0.4,{{product.name}}
1398595315076321,Aesthetics by Alyssa,claim_risk,yes,,0.75,regulated category: 'non-surgical neck lift'; 'No scalpels. No surgery. No lengthy recovery.' surgery comparison; results language without disclaimer (med spa),{{product.name}}
859487887213539,Aesthetics by Alyssa,hook_archetype,social_proof,direct_offer,0.45,confidence 0.45; runner-up direct_offer at 0.45,{{product.name}}
859487887213539,Aesthetics by Alyssa,claim_risk,yes,,0.9,"regulated category: 'Real, lasting results' permanence language; 'No recovery time'; 'Non-Surgical Neck Lift'; 'Doctors Actually Recommend' unsubstantiated",{{product.name}}
1714399212934728,Aesthetics by Alyssa,format,comparison_switch,offer_promo,0.5,runner-up offer_promo at 0.5,{{product.name}}
1714399212934728,Aesthetics by Alyssa,offer,dollar_off,package_bundle,0.45,confidence 0.45,{{product.name}}
1714399212934728,Aesthetics by Alyssa,awareness_stage,most_aware,product_aware,0.55,runner-up product_aware at 0.5,{{product.name}}
1714399212934728,Aesthetics by Alyssa,driver,price_value,transformation,0.5,runner-up transformation at 0.4,{{product.name}}
1714399212934728,Aesthetics by Alyssa,claim_risk,yes,,0.9,"regulated category: 'clinically proven to tighten skin, redefine the jawline'; '#1 provider-trusted'; 'Double Chin Slim' fat claim; surgery disparaged as 'High risk'",{{product.name}}
1359813362275006,Aesthetics by Alyssa,format,comparison_switch,offer_promo,0.5,runner-up offer_promo at 0.5,{{product.name}}
1359813362275006,Aesthetics by Alyssa,offer,dollar_off,package_bundle,0.45,confidence 0.45,{{product.name}}
1359813362275006,Aesthetics by Alyssa,awareness_stage,most_aware,product_aware,0.55,runner-up product_aware at 0.5,{{product.name}}
1359813362275006,Aesthetics by Alyssa,driver,price_value,transformation,0.5,runner-up transformation at 0.4,{{product.name}}
1359813362275006,Aesthetics by Alyssa,claim_risk,yes,,0.9,"regulated category: 'clinically proven to tighten skin, redefine the jawline'; '#1 provider-trusted'; 'Double Chin Slim' fat claim; surgery disparaged as 'High risk'",{{product.name}}
1044126541682635,Ageless Center,hook_archetype,bold_claim,direct_offer,0.55,runner-up direct_offer at 0.5,Facelift Results WITHOUT Surgery ✨30% OFF Non-Surgical Facelift
1044126541682635,Ageless Center,cta_intent,lead_capture,learn_educate,0.5,runner-up learn_educate at 0.45,Facelift Results WITHOUT Surgery ✨30% OFF Non-Surgical Facelift
1044126541682635,Ageless Center,driver,price_value,transformation,0.5,runner-up transformation at 0.45,Facelift Results WITHOUT Surgery ✨30% OFF Non-Surgical Facelift
1044126541682635,Ageless Center,claim_risk,yes,,0.95,regulated category: 'Facelift Results WITHOUT Surgery'; 'Non-Surgical Facelift'; 'Minimal to No Downtime'; '& SO MUCH MORE'; results language without disclaimer,Facelift Results WITHOUT Surgery ✨30% OFF Non-Surgical Facelift
1034077072437813,Ageless Center,hook_archetype,bold_claim,direct_offer,0.55,runner-up direct_offer at 0.5,Facelift Results WITHOUT Surgery ✨30% OFF Non-Surgical Facelift
1034077072437813,Ageless Center,cta_intent,lead_capture,learn_educate,0.5,runner-up learn_educate at 0.45,Facelift Results WITHOUT Surgery ✨30% OFF Non-Surgical Facelift
1034077072437813,Ageless Center,driver,price_value,transformation,0.5,runner-up transformation at 0.45,Facelift Results WITHOUT Surgery ✨30% OFF Non-Surgical Facelift
1034077072437813,Ageless Center,claim_risk,yes,,0.95,regulated category: 'Facelift Results WITHOUT Surgery'; 'Non-Surgical Facelift'; 'Minimal to No Downtime'; '& SO MUCH MORE'; results language without disclaimer,Facelift Results WITHOUT Surgery ✨30% OFF Non-Surgical Facelift
1621396523106967,Ageless Center,hook_archetype,bold_claim,direct_offer,0.55,runner-up direct_offer at 0.5,Facelift Results WITHOUT Surgery ✨30% OFF Non-Surgical Facelift
1621396523106967,Ageless Center,cta_intent,lead_capture,learn_educate,0.5,runner-up learn_educate at 0.45,Facelift Results WITHOUT Surgery ✨30% OFF Non-Surgical Facelift
1621396523106967,Ageless Center,driver,price_value,transformation,0.5,runner-up transformation at 0.45,Facelift Results WITHOUT Surgery ✨30% OFF Non-Surgical Facelift
1621396523106967,Ageless Center,claim_risk,yes,,0.95,regulated category: 'Facelift Results WITHOUT Surgery'; 'Non-Surgical Facelift'; 'Minimal to No Downtime'; '& SO MUCH MORE'; results language without disclaimer,Facelift Results WITHOUT Surgery ✨30% OFF Non-Surgical Facelift
1374764354503904,Skin Tight Medical Spa,claim_risk,yes,,0.8,regulated category: 'Our #1 Skin Tightening Treatment' superiority; 'treatments that actually work'; 'gold standard'; celebrity-skin implication (med spa),{{product.name}}
1086263973975334,Skin Tight Medical Spa,claim_risk,yes,,0.9,"regulated category: 'Our #1 Skin Tightening Treatment' superiority; 'Results can be seen after just one treatment!'; 'treatments that actually work'; 'gold standard' (med spa, no disclaimer)",$750 OFF Our #1 Skin Tightening Treatment!
890889220740500,Luxury Beauty Spaa,claim_risk,yes,,0.55,"regulated category: non-physician beauty spa listing 'Marcas de acné' treatment; 'Consigue una piel más firme, uniforme y rejuvenecida' results language without disclaimer",Chatea con nosotros
1040435745289343,Luxury Beauty Spaa,indication,laxity_tightening,general_glow,0.5,runner-up general_glow at 0.4,"✨ MORPHEUS8 PARA REJUVENECIMIENTO FACIAL ✨

Devuélvele juventud y luminosidad a tu piel co"
1040435745289343,Luxury Beauty Spaa,claim_risk,unclear,yes,0.5,runner-up yes at 0.45,"✨ MORPHEUS8 PARA REJUVENECIMIENTO FACIAL ✨

Devuélvele juventud y luminosidad a tu piel co"
1040435745289343,Luxury Beauty Spaa,claim_risk,unclear,,0.5,"regulated category: 'Devuélvele juventud y luminosidad a tu piel' by non-physician beauty spa; body copy otherwise hedged ('ayuda a', 'suaviza la apariencia')","✨ MORPHEUS8 PARA REJUVENECIMIENTO FACIAL ✨

Devuélvele juventud y luminosidad a tu piel co"
695984029624835,Muse Laser & Spa,hook_archetype,bold_claim,curiosity_tease,0.45,confidence 0.45; runner-up curiosity_tease at 0.4,Напишите в Messenger
695984029624835,Muse Laser & Spa,format,educational_howto,catalog_generic,0.4,confidence 0.4; runner-up catalog_generic at 0.35,Напишите в Messenger
695984029624835,Muse Laser & Spa,funnel,cold_prospecting,mid_consideration,0.5,runner-up mid_consideration at 0.4,Напишите в Messenger
695984029624835,Muse Laser & Spa,indication,laxity_tightening,unspecified,0.5,runner-up unspecified at 0.4,Напишите в Messenger
695984029624835,Muse Laser & Spa,claim_risk,yes,,0.9,"regulated category: 'Helps reverse the aging process'; 'reduces fat in multiple areas'; 'Yields results in as little as 2 days' (med spa, no disclaimer)",Напишите в Messenger
1721840922257665,Muse Laser & Spa,format,comparison_switch,problem_solution,0.45,confidence 0.45; runner-up problem_solution at 0.4,Transform Your Skin with Morpheus8
1721840922257665,Muse Laser & Spa,offer,event_flash_sale,first_treatment_price,0.45,confidence 0.45,Transform Your Skin with Morpheus8
1721840922257665,Muse Laser & Spa,cta_intent,message_us,lead_capture,0.5,runner-up lead_capture at 0.4,Transform Your Skin with Morpheus8
1721840922257665,Muse Laser & Spa,funnel,mid_consideration,bottom_retargeting,0.45,confidence 0.45; runner-up bottom_retargeting at 0.45,Transform Your Skin with Morpheus8
1721840922257665,Muse Laser & Spa,claim_risk,yes,,0.95,"regulated category: 'Reverse years of aging'; 'Reduce stubborn fat'; 'dramatic, visible results — fast'; 'Noticeable results in as little as 48 hours'; 'just one session away' (med spa, no disclaimer)",Transform Your Skin with Morpheus8
1458066329491074,LifeSculpt,funnel,bottom_retargeting,cold_prospecting,0.5,runner-up cold_prospecting at 0.45,Morpheus8 Model Call - 50% Off Treatments
1458066329491074,LifeSculpt,proof_asset,before_after_photo,none,0.5,runner-up none at 0.5,Morpheus8 Model Call - 50% Off Treatments
1458066329491074,LifeSculpt,claim_risk,unclear,no,0.5,runner-up no at 0.4,Morpheus8 Model Call - 50% Off Treatments
1458066329491074,LifeSculpt,claim_risk,unclear,,0.5,regulated category: '#1 Morpheus provider in the state' unsubstantiated superiority; 'incredible skin-tightening benefits',Morpheus8 Model Call - 50% Off Treatments
1738494923842055,ProCare Wellness Institute,offer,package_bundle,dollar_off,0.5,runner-up dollar_off at 0.45,Get Our Turkey Neck Rescue - ONLY $499!
1738494923842055,ProCare Wellness Institute,claim_risk,yes,,0.85,"regulated category: 'Turkey Neck Rescue'; 'restore a firmer, lifted appearance' results language without disclaimer; '3 OUT OF 12 SPOTS LEFT' manufactured scarcity",Get Our Turkey Neck Rescue - ONLY $499!
4351924478400456,ProCare Wellness Institute,offer,package_bundle,dollar_off,0.5,runner-up dollar_off at 0.45,Get Our Turkey Neck Rescue - ONLY $499!
4351924478400456,ProCare Wellness Institute,claim_risk,yes,,0.85,"regulated category: 'Turkey Neck Rescue'; 'restore a firmer, lifted appearance' results language without disclaimer; '3 OUT OF 12 SPOTS LEFT' manufactured scarcity",Get Our Turkey Neck Rescue - ONLY $499!
1513421180473065,ProCare Wellness Institute,claim_risk,yes,,0.6,"regulated category: 'lift sagging skin, smooth wrinkles', 'firmer, more youthful look' - unhedged outcome claims by a wellness institute with no results disclaimer",Get Our Turkey Neck Rescue - ONLY $499!
